osm_uid,osm_type,osm_id,category,name,brand,brand:wikidata,addr:street,addr:district,opening_hours,website,phone,operator,cuisine,wikidata,lat,lon,_raw_tags
node/4858865332,node,4858865332,pharmacies,Country Pharmacy,,,,,,,,,,,24.4952047,54.3790707,"{""amenity"": ""pharmacy"", ""healthcare"": ""pharmacy"", ""name"": ""Country Pharmacy"", ""name:en"": ""Country Pharmacy""}"
node/4858865334,node,4858865334,convenience,Baqala - Red Chilly,,,,,,,,,,,24.4951296,54.3791306,"{""name"": ""Baqala - Red Chilly"", ""name:en"": ""baqala"", ""shop"": ""convenience""}"
node/4862022723,node,4862022723,supermarkets,السفير مول,,,,,,,,,,,24.4116188,54.5897498,"{""name"": ""السفير مول"", ""name:ar"": ""السفير مول"", ""shop"": ""supermarket""}"
node/4865705924,node,4865705924,convenience,baqala,,,,,,,,,,,24.4665682,54.3748046,"{""name"": ""baqala"", ""name:en"": ""baqala"", ""shop"": ""convenience""}"
node/4865705925,node,4865705925,fast_food,Diamond Tea cafeteria,,,,,,,,,,,24.466652,54.3746991,"{""amenity"": ""fast_food"", ""name"": ""Diamond Tea cafeteria"", ""name:en"": ""Diamond Tea cafeteria""}"
node/4865705931,node,4865705931,restaurants,,,,,,,,,,,,24.4666404,54.3748985,"{""amenity"": ""restaurant""}"
node/4865705934,node,4865705934,pharmacies,الكرم,,,,,,,,,,,24.4675354,54.3738397,"{""amenity"": ""pharmacy"", ""healthcare"": ""pharmacy"", ""name"": ""الكرم"", ""name:ar"": ""الكرم"", ""name:en"": ""Al Karam"", ""name:fr"": ""Al Karam"", ""name:ur"": ""الکرم""}"
node/4865707224,node,4865707224,convenience,baqala,,,,,,,,,,,24.466899,54.3746369,"{""name"": ""baqala"", ""name:en"": ""baqala"", ""shop"": ""convenience""}"
node/4865708821,node,4865708821,furniture,MAJESTIC FURNITURE,,,,,,,,,,,24.4673926,54.3739243,"{""name"": ""MAJESTIC FURNITURE"", ""name:en"": ""Modern Designs Furnishing"", ""shop"": ""furniture""}"
node/4865708822,node,4865708822,clothes,metro FASHIONS,,,,,,,,,,,24.467529,54.3739523,"{""name"": ""metro FASHIONS"", ""name:en"": ""metro FASHIONS"", ""shop"": ""clothes""}"
node/4865947925,node,4865947925,restaurants,بيت المطبق والمعصوب,,,,,,,,,,,24.329749,54.5346696,"{""amenity"": ""restaurant"", ""name"": ""بيت المطبق والمعصوب"", ""name:ar"": ""بيت المطبق والمعصوب"", ""name:en"": ""Mutabbaq House""}"
node/4866138323,node,4866138323,furniture,Arkan Interiors,,,,,,,,,,,24.4644149,54.3765889,"{""name"": ""Arkan Interiors"", ""name:en"": ""Arkan Interiors"", ""shop"": ""furniture""}"
node/4866138624,node,4866138624,department_stores,Royal Stationery,,,,,,,,,,,24.4643534,54.3768733,"{""name"": ""Royal Stationery"", ""name:en"": ""Royal Stationery"", ""shop"": ""department_store""}"
node/4866138821,node,4866138821,furniture,AL SHALEELAH PALACE CURTAIN & DECOR LLC,,,,,,,,,,,24.465049,54.3762003,"{""name"": ""AL SHALEELAH PALACE CURTAIN & DECOR LLC"", ""name:en"": ""AL SHALEELAH PALACE CURTAIN & DECOR LLC"", ""shop"": ""furniture""}"
node/4866138822,node,4866138822,convenience,,,,,,,,,,,,24.4644209,54.3769629,"{""shop"": ""convenience""}"
node/4866138922,node,4866138922,furniture,IBRAHIM MOHIYADDINFURNISHING & CURTAIN (IM)LLC,,,,,,,,,,,24.46445,54.3767437,"{""name"": ""IBRAHIM MOHIYADDINFURNISHING & CURTAIN (IM)LLC"", ""name:en"": ""IBRAHIM MOHIYADDINFURNISHING & CURTAIN (IM)LLC"", ""shop"": ""furniture""}"
node/4866232125,node,4866232125,furniture,,,,,,,,,,,,24.4621525,54.384497,"{""shop"": ""furniture""}"
node/4866245823,node,4866245823,furniture,Abu Amer Furnishings,,,,,,,,,,,24.4617398,54.3853937,"{""name"": ""Abu Amer Furnishings"", ""name:en"": ""Abu Amer Furnishings"", ""shop"": ""furniture""}"
node/4867951521,node,4867951521,bus_stops,44,,,,,,,,,,,24.4553256,54.3761821,"{""highway"": ""bus_stop"", ""name"": ""44"", ""name:en"": ""44"", ""shelter"": ""yes""}"
node/4868402160,node,4868402160,coffee_shops,Mandolin Bistro-Café,,,Hazaa' Bin Zayed The First Street,,Su-Sa 07:00-23:59,https://www.facebook.com/MandolinUAE/,+971 2 444 9992,,international;coffee_shop,,24.4778943,54.3831304,"{""addr:street"": ""Hazaa' Bin Zayed The First Street"", ""amenity"": ""cafe"", ""contact:phone"": ""+971 2 444 9992"", ""contact:website"": ""https://www.facebook.com/MandolinUAE/"", ""cuisine"": ""international;coffee_shop"", ""facebook"": ""MandolinUAE"", ""name"": ""Mandolin Bistro-Café"", ""opening_hours"": ""Su-Sa 07:00-23:59"", ""outdoor_seating"": ""yes"", ""phone"": ""+971 2 444 9992"", ""website"": ""https://www.facebook.com/MandolinUAE/""}"
node/4868566439,node,4868566439,coffee_shops,سوق خليفه اشي فاخر,,,,,,,,,,,24.4007163,54.5763525,"{""amenity"": ""cafe"", ""name"": ""سوق خليفه اشي فاخر"", ""name:ar"": ""سوق خليفه اشي فاخر"", ""name:en"": ""مجموعة مطاعم""}"
node/4869435522,node,4869435522,convenience,baqala,,,,,,,,,,,24.4960944,54.3792051,"{""name"": ""baqala"", ""name:en"": ""baqala"", ""shop"": ""convenience""}"
node/4869525022,node,4869525022,convenience,baqala,,,,,,,,,,,24.496073,54.3789218,"{""name"": ""baqala"", ""name:en"": ""baqala"", ""shop"": ""convenience""}"
node/4869525026,node,4869525026,convenience,Baqala - New Al Fajr,,,,,,,,,,,24.4944464,54.3798379,"{""name"": ""Baqala - New Al Fajr"", ""shop"": ""convenience""}"
node/4869525221,node,4869525221,restaurants,Golden Rice RESTAURANT,,,,,,,,,,,24.4960472,54.3788777,"{""amenity"": ""restaurant"", ""name"": ""Golden Rice RESTAURANT"", ""name:en"": ""Golden Rice RESTAURANT""}"
node/4869525222,node,4869525222,fast_food,Lebanese Pastry,,,,,,,,,,,24.4956657,54.3803223,"{""amenity"": ""fast_food"", ""name"": ""Lebanese Pastry"", ""name:en"": ""Lebanese Pastry""}"
node/4869525321,node,4869525321,supermarkets,CORNICHE AUTOMATIC BAKERIES & MARKETS,,,,,,,,,,,24.4962443,54.3796765,"{""name"": ""CORNICHE AUTOMATIC BAKERIES & MARKETS"", ""name:en"": ""CORNICHE AUTOMATIC BAKERIES & MARKETS"", ""shop"": ""supermarket""}"
node/4869525322,node,4869525322,restaurants,Nalas Aappakadai VEG & NON VEG SPECIALITY REST,,,,,,,,,,,24.4958296,54.380181,"{""amenity"": ""restaurant"", ""name"": ""Nalas Aappakadai VEG & NON VEG SPECIALITY REST"", ""name:en"": ""Nalas Aappakadai VEG & NON VEG SPECIALITY REST""}"
node/4869525323,node,4869525323,clothes,Esquire Fashion,,,,,,,,,,,24.4957206,54.3802771,"{""name"": ""Esquire Fashion"", ""name:en"": ""Esquire Fashion"", ""shop"": ""clothes""}"
node/4869525324,node,4869525324,restaurants,Success Restaurant,,,,,,,,,,,24.4945996,54.379829,"{""amenity"": ""restaurant"", ""name"": ""Success Restaurant"", ""name:en"": ""Success Restaurant""}"
node/4869525325,node,4869525325,coffee_shops,,,,,,,,,,,,24.4942744,54.3793544,"{""amenity"": ""cafe"", ""name:en"": ""Diamond Tea CAFETERIA""}"
node/4869526422,node,4869526422,coffee_shops,,,,,,,,,,,,24.4951694,54.3779317,"{""amenity"": ""cafe""}"
node/4869527322,node,4869527322,fast_food,,,,,,,,,,,,24.4952211,54.3780098,"{""amenity"": ""fast_food""}"
node/4872098023,node,4872098023,bus_stops,94,,,,,,,,,,,24.475941,54.3734069,"{""bus"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""94"", ""public_transport"": ""platform"", ""shelter"": ""yes""}"
node/4873271822,node,4873271822,restaurants,Kusinero Grill & Restaurant,,,,,8:00-00:00,,,,,,24.502362,54.3740216,"{""amenity"": ""restaurant"", ""internet_access"": ""wlan"", ""name"": ""Kusinero Grill & Restaurant"", ""name:en"": ""Kusinero Grill & Restaurant"", ""opening_hours"": ""8:00-00:00""}"
node/4875670626,node,4875670626,department_stores,Atlas Stationary,,,,,,,,,,,24.4918294,54.3698325,"{""name"": ""Atlas Stationary"", ""name:en"": ""Atlas Stationary"", ""shop"": ""department_store""}"
node/4876087823,node,4876087823,bus_stops,,,,,,,,,,,,24.4413843,54.3976036,"{""highway"": ""bus_stop""}"
node/4878605123,node,4878605123,bus_stops,,,,,,,,,,,,24.4834311,54.3478396,"{""highway"": ""bus_stop""}"
node/4878605139,node,4878605139,bus_stops,King Salman Bin Abdulaziz Al Saud St / Marina Mall,,,,,,,,Integrated Transport Centre,,,24.474802,54.3224424,"{""bus"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""King Salman Bin Abdulaziz Al Saud St / Marina Mall"", ""network"": ""ITC"", ""operator"": ""Integrated Transport Centre"", ""public_transport"": ""platform"", ""ref"": ""03401B""}"
node/4878605140,node,4878605140,pharmacies,,,,,,,,,,,,24.4561597,54.3398705,"{""amenity"": ""pharmacy"", ""healthcare"": ""pharmacy""}"
node/4878605924,node,4878605924,bus_stops,,,,,,,,,,,,24.4851139,54.3486433,"{""highway"": ""bus_stop""}"
node/4879720421,node,4879720421,convenience,,,,,,,,,,,,24.4643227,54.3827765,"{""shop"": ""convenience""}"
node/4879720422,node,4879720422,convenience,baqala,,,,,,,,,,,24.4611329,54.3839013,"{""name"": ""baqala"", ""name:en"": ""baqala"", ""shop"": ""convenience""}"
node/4879720521,node,4879720521,coffee_shops,Tigero Cafe,,,,,,,,,,,24.4615008,54.3838589,"{""amenity"": ""cafe"", ""name"": ""Tigero Cafe"", ""name:en"": ""Tigero Cafe""}"
node/4880282723,node,4880282723,bus_stops,,,,,,,,,,,,24.4421085,54.3883384,"{""highway"": ""bus_stop""}"
node/4880299522,node,4880299522,bus_stops,,,,,,,,,,,,24.4428087,54.3863645,"{""highway"": ""bus_stop""}"
node/4883786421,node,4883786421,bus_stops,,,,,,,,,,,,24.4781056,54.3689727,"{""bus"": ""yes"", ""highway"": ""bus_stop"", ""public_transport"": ""platform""}"
node/4883786422,node,4883786422,restaurants,,,,,,,,,,,,24.484791,54.3786194,"{""amenity"": ""restaurant""}"
node/4886164821,node,4886164821,tourist_landmarks,مسجد,,,,,,,,,,,24.4916659,54.3585915,"{""name"": ""مسجد"", ""name:ar"": ""مسجد"", ""name:en"": ""Mosque"", ""name:ru"": ""Мечеть"", ""tourism"": ""museum""}"
node/4890114721,node,4890114721,supermarkets,Khalifa Al Haney Grocery,,,,,Mo-Su 05:00-13:00,,,,,,24.3439054,54.5352408,"{""name"": ""Khalifa Al Haney Grocery"", ""name:en"": ""Khalifa Al Haney Grocery"", ""opening_hours"": ""Mo-Su 05:00-13:00"", ""shop"": ""supermarket""}"
node/4890560197,node,4890560197,pharmacies,Al Manara Pharmacy,,,,,Su-th 09:00-19:00,https://almanarapharmacy.com/,+971 02 6814644,Al Manara Pharmacy,,,24.5228877,54.4342682,"{""addr:city"": ""أبو ظبي"", ""addr:city:ar"": ""أبو ظبي"", ""addr:city:en"": ""Abu Dhabi"", ""addr:city:ur"": ""ابوظہبی"", ""addr:country"": ""AE"", ""addr:place:ar"": ""جزيرة السعديات"", ""addr:place:en"": ""Saadiyat Island"", ""addr:province:ar"": ""أَبُو ظَبْيٍ"", ""addr:province:en"": ""Abu Dhabi"", ""addr:state:ar"": ""أَبُو ظَبْيٍ"", ""addr:state:en"": ""Abu Dhabi"", ""addr:suburb:ar"": ""جزيرة السعديات"", ""addr:suburb:en"": ""Saadiyat Island"", ""amenity"": ""pharmacy"", ""drive_through"": ""no"", ""healthcare"": ""pharmacy"", ""name"": ""Al Manara Pharmacy"", ""name:en"": ""Al Manara Pharmacy"", ""opening_hours"": ""Su-th 09:00-19:00"", ""operator"": ""Al Manara Pharmacy"", ""phone"": ""+971 02 6814644"", ""website"": ""https://almanarapharmacy.com/""}"
node/4890560198,node,4890560198,coffee_shops,Blacksmith Coffee Company,,,,,Mo-Su 08:00-16:00,https://blacksmith.ae/,+971 2 642 2088,,coffee;tea;bakery,,24.5238171,54.4332653,"{""addr:city"": ""أبو ظبي"", ""addr:city:ar"": ""أبو ظبي"", ""addr:city:en"": ""Abu Dhabi"", ""addr:city:ur"": ""ابوظہبی"", ""addr:country"": ""AE"", ""addr:place:ar"": ""جزيرة السعديات"", ""addr:place:en"": ""Saadiyat Island"", ""addr:province:ar"": ""أَبُو ظَبْيٍ"", ""addr:province:en"": ""Abu Dhabi"", ""addr:state:ar"": ""أَبُو ظَبْيٍ"", ""addr:state:en"": ""Abu Dhabi"", ""addr:suburb:ar"": ""جزيرة السعديات"", ""addr:suburb:en"": ""Saadiyat Island"", ""amenity"": ""cafe"", ""cuisine"": ""coffee;tea;bakery"", ""email"": ""info@blacksmith.ae"", ""internet_access"": ""wlan"", ""internet_access:fee"": ""no"", ""name"": ""Blacksmith Coffee Company"", ""name:en"": ""Blacksmith Coffee Company"", ""opening_hours"": ""Mo-Su 08:00-16:00"", ""outdoor_seating"": ""no"", ""phone"": ""+971 2 642 2088"", ""smoking"": ""no"", ""website"": ""https://blacksmith.ae/""}"
node/4890676797,node,4890676797,restaurants,Sushi Counter,,,,,,,,,sushi,,24.5250468,54.4321087,"{""addr:city"": ""أبو ظبي"", ""addr:city:ar"": ""أبو ظبي"", ""addr:city:en"": ""Abu Dhabi"", ""addr:city:ur"": ""ابوظہبی"", ""addr:country"": ""AE"", ""addr:place:ar"": ""جزيرة السعديات"", ""addr:place:en"": ""Saadiyat Island"", ""addr:province:ar"": ""أَبُو ظَبْيٍ"", ""addr:province:en"": ""Abu Dhabi"", ""addr:state:ar"": ""أَبُو ظَبْيٍ"", ""addr:state:en"": ""Abu Dhabi"", ""addr:suburb:ar"": ""جزيرة السعديات"", ""addr:suburb:en"": ""Saadiyat Island"", ""amenity"": ""restaurant"", ""cuisine"": ""sushi"", ""delivery"": ""yes"", ""name"": ""Sushi Counter"", ""name:en"": ""Sushi Counter"", ""outdoor_seating"": ""yes"", ""smoking"": ""no"", ""takeaway"": ""yes""}"
node/4891942286,node,4891942286,restaurants,Little Mexico,,,,,,,,,mexican,,24.5506229,54.4527549,"{""amenity"": ""restaurant"", ""cuisine"": ""mexican"", ""name"": ""Little Mexico"", ""name:en"": ""Little Mexico""}"
node/4892165033,node,4892165033,convenience,baqala,,,,,,,,,,,24.3237945,54.5310164,"{""name"": ""baqala"", ""name:en"": ""baqala"", ""shop"": ""convenience""}"
node/4892165041,node,4892165041,clothes,Range Style Fashions,,,,,,,,,,,24.3223477,54.5327148,"{""name"": ""Range Style Fashions"", ""name:en"": ""Range Style Fashions"", ""shop"": ""clothes""}"
node/4892175929,node,4892175929,coffee_shops,,,,,,,,,,,,24.3227726,54.5326963,"{""amenity"": ""cafe""}"
node/4892321522,node,4892321522,convenience,Bait Al Diyafa Roastery,,,,,,,,,,,24.3301622,54.5352112,"{""name"": ""Bait Al Diyafa Roastery"", ""name:en"": ""Bait Al Diyafa Roastery"", ""shop"": ""convenience""}"
node/4892332022,node,4892332022,convenience,baqala,,,,,,,,,,,24.3222271,54.5335814,"{""name"": ""baqala"", ""name:en"": ""baqala"", ""shop"": ""convenience""}"
node/4892344223,node,4892344223,coffee_shops,,,,,,,,,,,,24.3234336,54.5330825,"{""amenity"": ""cafe""}"
node/4892344224,node,4892344224,coffee_shops,,,,,,,,,,,,24.3234247,54.5328095,"{""amenity"": ""cafe""}"
node/4892344227,node,4892344227,coffee_shops,tea centre cafeteria,,,,,,,,,,,24.3299567,54.5352219,"{""amenity"": ""cafe"", ""name"": ""tea centre cafeteria"", ""name:en"": ""tea centre cafeteria""}"
node/4892344231,node,4892344231,restaurants,Abul Wafa Restaurant,,,,,,,,,,,24.3303522,54.5351941,"{""amenity"": ""restaurant"", ""name"": ""Abul Wafa Restaurant"", ""name:en"": ""Abul Wafa Restaurant""}"
node/4892456122,node,4892456122,furniture,,,,,,,,,,,,24.3427234,54.5304842,"{""shop"": ""furniture""}"
node/4894933321,node,4894933321,bus_stops,,,,,,,,,,,,24.4801107,54.3711499,"{""bus"": ""yes"", ""highway"": ""bus_stop"", ""public_transport"": ""platform""}"
node/4896351122,node,4896351122,fast_food,,,,,,,,,,,,24.4449838,54.4052119,"{""amenity"": ""fast_food""}"
node/4896351123,node,4896351123,convenience,,,,,,,,,,,,24.4450486,54.4052562,"{""shop"": ""convenience""}"
node/4896352221,node,4896352221,coffee_shops,,,,,,,,,,,,24.4448455,54.4050442,"{""amenity"": ""cafe""}"
node/4896352222,node,4896352222,restaurants,,,,,,,,,,,,24.4451683,54.4053992,"{""amenity"": ""restaurant""}"
node/4896352321,node,4896352321,clothes,,,,,,,,,,,,24.4451807,54.4056379,"{""shop"": ""clothes""}"
node/4902478721,node,4902478721,restaurants,,,,,,,,,,,,24.4850332,54.3603108,"{""amenity"": ""restaurant""}"
node/4903447622,node,4903447622,tourist_landmarks,مبنى الدفاع المدني,,,,,,,,,,,24.4812118,54.3799865,"{""historic"": ""memorial"", ""name"": ""مبنى الدفاع المدني"", ""name:ar"": ""مبنى الدفاع المدني"", ""name:en"": ""Civil defense building""}"
node/4904439822,node,4904439822,department_stores,AL AMAL ELECTRONICS BR-1,,,,,,,,,,,24.4853996,54.3600752,"{""name"": ""AL AMAL ELECTRONICS BR-1"", ""name:en"": ""AL AMAL ELECTRONICS BR-1"", ""shop"": ""department_store""}"
node/4904439823,node,4904439823,fast_food,,,,,,,,,,,,24.4861915,54.3611528,"{""amenity"": ""fast_food""}"
node/4904444721,node,4904444721,convenience,,,,,,,,,,,,24.4853008,54.359923,"{""shop"": ""convenience""}"
node/4904444723,node,4904444723,restaurants,,,,,,,,,,,,24.485892,54.360742,"{""amenity"": ""restaurant""}"
node/4905400525,node,4905400525,convenience,Baqala,,,,,,,,,,,24.4806284,54.3546867,"{""name"": ""Baqala"", ""name:en"": ""Baqala"", ""shop"": ""convenience""}"
node/4916239822,node,4916239822,tourist_landmarks,Bend,,,,,,,,,,,24.4333882,54.5754002,"{""name"": ""Bend"", ""name:en"": ""Bend"", ""tourism"": ""attraction""}"
node/4919751022,node,4919751022,restaurants,Tourist Club Star Refreshments,,,Hamed Bin Butti Al Qubaisi Street,,,,,,,,24.5008109,54.376936,"{""addr:street"": ""Hamed Bin Butti Al Qubaisi Street"", ""amenity"": ""restaurant"", ""name"": ""Tourist Club Star Refreshments"", ""name:en"": ""Tourist Club Star Refreshments""}"
node/4920689123,node,4920689123,tourist_landmarks,reem fishing,,,,,,,,,,,24.5106431,54.4108205,"{""name"": ""reem fishing"", ""name:en"": ""reem fishing"", ""tourism"": ""attraction""}"
node/4931798222,node,4931798222,bus_stops,,,,,,,,,,,,24.4331414,54.4118712,"{""highway"": ""bus_stop""}"
node/4933565027,node,4933565027,convenience,Express supermarket,,,,,,,,,,,24.47833,54.3532094,"{""name"": ""Express supermarket"", ""name:en"": ""Express supermarket"", ""shop"": ""convenience""}"
node/4933565029,node,4933565029,convenience,Lebanese roaster,,,,,,,,,,,24.4791387,54.3520058,"{""name"": ""Lebanese roaster"", ""name:en"": ""Lebanese roaster"", ""shop"": ""convenience""}"
node/4937839577,node,4937839577,restaurants,Sand Marine Restaurant,,,,,,,,,,,24.4871672,54.3633362,"{""amenity"": ""restaurant"", ""name"": ""Sand Marine Restaurant"", ""name:en"": ""Sand Marine Restaurant""}"
node/4938217222,node,4938217222,restaurants,PINOY LOMI HOUSE RESTAURANT ABU DHABI BRANCH 3,,,,,,,,,,,24.4904532,54.3721023,"{""amenity"": ""restaurant"", ""name"": ""PINOY LOMI HOUSE RESTAURANT ABU DHABI BRANCH 3"", ""name:en"": ""PINOY LOMI HOUSE RESTAURANT ABU DHABI BRANCH 3""}"
node/4938762721,node,4938762721,sports,باركن مدينة زايد التجاريه,,,,,,,,,,,24.4854203,54.3646437,"{""name"": ""باركن مدينة زايد التجاريه"", ""name:ar"": ""باركن مدينة زايد التجاريه"", ""shop"": ""sports""}"
node/4949087822,node,4949087822,convenience,baqala,,,,,,,,,,,24.4904914,54.3674413,"{""name"": ""baqala"", ""name:en"": ""baqala"", ""shop"": ""convenience""}"
node/4949087824,node,4949087824,coffee_shops,,,,,,,,,,,,24.4913926,54.3666002,"{""amenity"": ""cafe""}"
node/4949087828,node,4949087828,bus_stops,,,,,,,,,,,,24.5209778,54.3737534,"{""bus"": ""yes"", ""highway"": ""bus_stop"", ""public_transport"": ""platform"", ""wheelchair"": ""yes""}"
node/4949102021,node,4949102021,restaurants,Everfresh RESTAURANT,,,,,,,,,,,24.4900974,54.3666568,"{""amenity"": ""restaurant"", ""name"": ""Everfresh RESTAURANT"", ""name:en"": ""Everfresh RESTAURANT""}"
node/4949102222,node,4949102222,bus_stops,,,,,,,,,,,,24.4914033,54.3687927,"{""bench"": ""yes"", ""bus"": ""yes"", ""highway"": ""bus_stop"", ""public_transport"": ""platform"", ""shelter"": ""yes""}"
node/4949102421,node,4949102421,department_stores,,,,,,,,,,,,24.4902395,54.3668192,"{""shop"": ""department_store""}"
node/4949102521,node,4949102521,convenience,Chittagong Flourmills,,,,,,,,,,,24.4903132,54.3669726,"{""name"": ""Chittagong Flourmills"", ""name:en"": ""Chittagong Flourmills"", ""shop"": ""convenience""}"
node/4949215224,node,4949215224,coffee_shops,Al Ulya,,,,,,,,,portuguese,,24.4728957,54.3781804,"{""amenity"": ""cafe"", ""cuisine"": ""portuguese"", ""name"": ""Al Ulya""}"
node/4949218421,node,4949218421,convenience,baqala,,,,,,,,,,,24.4726269,54.3784458,"{""name"": ""baqala"", ""name:en"": ""baqala"", ""shop"": ""convenience""}"
node/4950935521,node,4950935521,mosques,,,,,,,,,,,,24.4400188,54.4432864,"{""amenity"": ""place_of_worship"", ""religion"": ""muslim""}"
node/4959289821,node,4959289821,tourist_landmarks,سوق كل شيء ابو ظبي,,,,,,,,,,,24.485605,54.3604021,"{""name"": ""سوق كل شيء ابو ظبي"", ""name:ar"": ""سوق كل شيء ابو ظبي"", ""tourism"": ""attraction""}"
node/4959408922,node,4959408922,pharmacies,صيدلية يونيفرسال,,,Sheikh Rashid Bin Saeed Street,,24/7,https://www.universalhospitals.com/,02 444 4666,,,,24.4600081,54.3796485,"{""addr:street"": ""Sheikh Rashid Bin Saeed Street"", ""amenity"": ""pharmacy"", ""name"": ""صيدلية يونيفرسال"", ""name:ar"": ""صيدلية يونيفرسال"", ""name:en"": ""Universal pharmacy"", ""opening_hours"": ""24/7"", ""phone"": ""02 444 4666"", ""website"": ""https://www.universalhospitals.com/""}"
